Order_ID,Agent_Age,Agent_Rating,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category,Distance_km,Order_Hour,Order_Day,Pickup_Delay_Minutes,Is_Weekend,Is_Peak_Hour,Delivery_Speed_km_per_hr
qldm228918261,31,4.6,18.927584,72.832585,18.937584,72.842585,2022-04-01,2025-11-16 08:45:00,2025-11-16 09:00:00,Sandstorms,Low ,motorcycle ,Metropolitian ,135,Toys,1.5305886485689215,8,Friday,15.0,0,0,0.011337693693103123
funb254735639,38,4.8,23.351058,85.325731,23.401058,85.375731,2022-03-30,2025-11-16 22:15:00,2025-11-16 22:20:00,Windy,Low ,van,Metropolitian ,145,Shoes,7.546888128063275,22,Wednesday,5.0,0,0,0.05204750433147086
zelu326787100,22,5.0,21.160522,72.771477,21.210522,72.821477,2022-03-26,2025-11-16 22:00:00,2025-11-16 22:10:00,Sandstorms,Jam ,scooter ,Urban ,110,Electronics,7.601614738321658,22,Saturday,10.0,1,0,0.06910558853019688
mmax288884949,28,4.7,18.636215,73.751081,18.686215,73.801081,2022-03-26,2025-11-16 17:30:00,2025-11-16 17:35:00,Sandstorms,Medium ,van,Metropolitian ,24,Grocery,7.658776111980681,17,Saturday,5.0,1,1,0.3191156713325284
qxta324905962,32,4.3,0.0,0.0,0.05,0.05,2022-02-17,2025-11-16 23:45:00,2025-11-16 23:55:00,Stormy,Low ,motorcycle ,Metropolitian ,125,Jewelry,7.8626681674103684,23,Thursday,10.0,0,0,0.06290134533928295
rqae367685559,20,5.0,27.201725,78.007553,27.341725,78.147553,2022-02-14,2025-11-16 18:40:00,2025-11-16 18:50:00,Sandstorms,Medium ,scooter ,Metropolitian ,145,Shoes,20.827858021827478,18,Monday,10.0,0,1,0.14364040015053434
okug634277911,34,3.5,12.934365,77.616155,13.024365,77.706155,2022-03-04,2025-11-16 22:20:00,2025-11-16 22:25:00,Fog,Low ,scooter ,Metropolitian ,165,Snacks,13.973177561576211,22,Friday,5.0,0,0,0.0846859246156134
uozt004977212,37,5.0,10.003064,76.307589,10.043064,76.347589,2022-02-11,2025-11-16 14:10:00,2025-11-16 14:20:00,Fog,High ,scooter ,Metropolitian ,130,Home,6.242318682700942,14,Friday,10.0,0,0,0.04801783602077648
kabq812994624,33,4.8,11.022477,76.995667,11.032477,77.005667,2022-03-24,2025-11-16 11:40:00,2025-11-16 11:55:00,Stormy,High ,scooter ,Metropolitian ,170,Sports,1.5580833985943423,11,Thursday,15.0,0,0,0.00916519646231966
mcdr106156047,30,4.3,26.921411,75.793604,26.961411,75.833604,2022-03-01,2025-11-16 14:45:00,2025-11-16 14:50:00,Fog,High ,scooter ,Urban ,155,Cosmetics,5.958586130824136,14,Tuesday,5.0,0,0,0.03844249116660733
tqlv947212236,21,4.7,25.454648,81.834502,25.534648,81.914502,2022-02-16,2025-11-16 21:30:00,2025-11-16 21:40:00,Stormy,Jam ,motorcycle ,Metropolitian ,26,Grocery,11.983433564440992,21,Wednesday,10.0,0,0,0.4609012909400381
yhpj246756500,22,4.5,18.927584,72.832585,19.057584,72.962585,2022-03-18,2025-11-16 20:45:00,2025-11-16 21:00:00,Windy,Jam ,motorcycle ,Metropolitian ,110,Home,19.894269594418027,20,Friday,15.0,0,0,0.18085699631289115
oftl961046513,25,4.8,13.005801,80.250744,13.035801,80.280744,2022-03-13,2025-11-16 23:55:00,2025-11-16 00:10:00,Stormy,Low ,motorcycle ,Metropolitian ,14,Grocery,4.657347378001307,23,Sunday,-1425.0,1,0,0.3326676698572362
yhfk223461237,35,4.2,23.416792,85.316842,23.546792,85.446842,2022-03-23,2025-11-16 18:00:00,2025-11-16 18:15:00,Cloudy,Medium ,scooter ,Metropolitian ,185,Snacks,19.614735355629445,18,Wednesday,15.0,0,1,0.10602559651691593
irnd125100347,21,4.6,12.975377,77.696664,13.025377,77.746664,2022-03-19,2025-11-16 20:40:00,2025-11-16 20:55:00,Sandstorms,Jam ,motorcycle ,Other,95,Electronics,7.762556904358387,20,Saturday,15.0,1,0,0.08171112530903565
sveo463955154,22,4.8,18.536718,73.830327,18.606718,73.900327,2022-03-29,2025-11-16 18:45:00,2025-11-16 18:55:00,Fog,Medium ,motorcycle ,Metropolitian ,160,Books,10.72495612030263,18,Tuesday,10.0,0,1,0.06703097575189144
vaqg225504200,30,4.2,13.064181,80.236442,13.124181,80.296442,2022-03-17,2025-11-16 23:50:00,2025-11-16 23:55:00,Windy,Low ,motorcycle ,Urban ,170,Snacks,9.313347514768436,23,Thursday,5.0,0,0,0.05478439714569668
nffh341892532,35,4.5,19.131141,72.813074,19.16114,72.843074,2022-03-30,2025-11-16 21:00:00,2025-11-16 21:10:00,Windy,Jam ,motorcycle ,Metropolitian ,145,Snacks,4.588898780684235,21,Wednesday,10.0,0,0,0.03164757779782231
yxqw631226894,31,4.6,22.311358,73.164798,22.341358,73.194798,2022-03-26,2025-11-16 20:00:00,2025-11-16 20:15:00,Fog,Jam ,motorcycle ,Metropolitian ,140,Books,4.5442155211325375,20,Saturday,15.0,1,0,0.03245868229380384
geic605430592,34,4.4,23.233219,77.433571,23.273219,77.473571,2022-02-11,2025-11-16 16:35:00,2025-11-16 16:45:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,170,Clothing,6.040063337761926,16,Friday,10.0,0,1,0.035529784339776035
aqcn306748180,32,4.9,21.157729,72.768726,21.177729,72.788726,2022-03-21,2025-11-16 11:55:00,2025-11-16 12:10:00,Stormy,High ,motorcycle ,Metropolitian ,150,Books,3.0408160982094503,11,Monday,15.0,0,0,0.020272107321396334
rgtq400193002,37,4.6,27.157772,78.04725,27.247772,78.13725,2022-02-18,2025-11-16 22:55:00,2025-11-16 23:10:00,Sunny,Low ,motorcycle ,Metropolitian ,85,Kitchen,13.393001594700907,22,Friday,15.0,0,0,0.15756472464354007
sszq237752609,30,4.7,11.006686,76.951736,11.016686,76.961736,2022-03-09,2025-11-16 10:45:00,2025-11-16 11:00:00,Sandstorms,Low ,motorcycle ,Metropolitian ,105,Apparel,1.5581244322259453,10,Wednesday,15.0,0,0,0.014839280306913765
xyci613436847,22,5.0,26.88842,75.800689,26.93842,75.850689,2022-03-26,2025-11-16 21:20:00,2025-11-16 21:35:00,Cloudy,Jam ,scooter ,Urban ,160,Skincare,7.449051156906783,21,Saturday,15.0,1,0,0.046556569730667394
tlep817957365,25,4.9,19.254567,72.848923,19.264567,72.858923,2022-04-05,2025-11-16 09:25:00,2025-11-16 09:40:00,Sunny,Low ,scooter ,Urban ,100,Home,1.529162766029935,9,Tuesday,15.0,0,0,0.01529162766029935
kgui741687081,37,4.8,12.981615,80.231598,13.031615,80.281598,2022-03-26,2025-11-16 23:20:00,2025-11-16 23:35:00,Sunny,Low ,scooter ,Urban ,60,Clothing,7.762461854550139,23,Saturday,15.0,1,0,0.12937436424250232
nkrl091070690,22,4.9,30.895817,75.813112,30.935817,75.853112,2022-02-13,2025-11-16 13:55:00,2025-11-16 14:00:00,Sunny,High ,scooter ,Metropolitian ,95,Books,5.8603536553143,13,Sunday,5.0,1,0,0.061687933213834735
iuyg339442435,26,4.7,22.744648,75.894377,22.804648,75.954377,2022-03-03,2025-11-16 18:40:00,2025-11-16 18:50:00,Windy,Medium ,motorcycle ,Metropolitian ,105,Kitchen,9.074848936307943,18,Thursday,10.0,0,1,0.08642713272674231
apba882893951,27,4.8,18.533811,73.899315,18.663811,74.029315,2022-03-12,2025-11-16 17:55:00,2025-11-16 18:00:00,Sunny,Medium ,scooter ,Metropolitian ,80,Shoes,19.916274899796797,17,Saturday,5.0,1,1,0.24895343624745997
yojl450718821,24,4.9,22.751857,75.866699,22.791857,75.906699,2022-03-01,2025-11-16 14:40:00,2025-11-16 14:55:00,Cloudy,High ,motorcycle ,Urban ,135,Home,6.049956259947208,14,Tuesday,15.0,0,0,0.04481449081442376
rdmv060793365,32,5.0,21.149669,72.772629,21.169669,72.792629,2022-03-21,2025-11-16 08:10:00,2025-11-16 08:20:00,Cloudy,Low ,scooter ,Metropolitian ,95,Toys,3.0408931296411486,8,Monday,10.0,0,0,0.03200940136464367
ltlq220589669,27,4.5,26.891191,75.802083,26.941191,75.852083,2022-04-01,2025-11-16 20:10:00,2025-11-16 20:20:00,Sunny,Jam ,scooter ,Metropolitian ,11,Grocery,7.44897015193315,20,Friday,10.0,0,0,0.6771791047211955
fuvh092247247,29,4.0,19.221315,72.862381,19.331315,72.972381,2022-03-04,2025-11-16 19:35:00,2025-11-16 19:50:00,Cloudy,Jam ,motorcycle ,Metropolitian ,155,Electronics,16.819978764211022,19,Friday,15.0,0,1,0.10851599202716788
rnvf093673597,24,4.9,22.308096,73.167753,22.398096,73.257753,2022-03-31,2025-11-16 17:55:00,2025-11-16 18:05:00,Stormy,Medium ,motorcycle ,Metropolitian ,130,Jewelry,13.631440268080997,17,Thursday,10.0,0,1,0.10485723283139228
rcph212440323,28,4.6,12.3085,76.665808,12.3385,76.695808,2022-03-28,2025-11-16 20:10:00,2025-11-16 20:25:00,Stormy,Jam ,motorcycle ,Metropolitian ,110,Skincare,4.663566689152346,20,Monday,15.0,0,0,0.04239606081047587
show644445179,26,4.5,12.939496,77.625999,12.959496,77.645999,2022-03-21,2025-11-16 08:30:00,2025-11-16 08:40:00,Stormy,Low ,motorcycle ,Metropolitian ,100,Toys,3.105332273396694,8,Monday,10.0,0,0,0.03105332273396694
hpij968784684,25,4.8,22.751234,75.88949,22.801234,75.93949,2022-03-13,2025-11-16 23:40:00,2025-11-16 23:45:00,Sandstorms,Low ,motorcycle ,Metropolitian ,60,Clothing,7.562333809640503,23,Sunday,5.0,1,0,0.1260388968273417
whna162222700,36,4.9,22.760072,75.892574,22.770072,75.902574,2022-03-05,2025-11-16 09:30:00,2025-11-16 09:35:00,Cloudy,Low ,scooter ,Other,90,Shoes,1.5125236323328126,9,Saturday,5.0,1,0,0.01680581813703125
ssol636650164,37,4.9,30.890184,75.829615,30.960184,75.899615,2022-02-12,2025-11-16 22:45:00,2025-11-16 22:50:00,Sandstorms,Low ,motorcycle ,Metropolitian ,120,Sports,10.255192722112904,22,Saturday,5.0,1,0,0.08545993935094086
xppk952755250,28,4.9,22.31279,73.170283,22.35279,73.210283,2022-04-03,2025-11-16 13:35:00,2025-11-16 13:40:00,Windy,High ,scooter ,Other,100,Clothing,6.05882516928704,13,Sunday,5.0,1,0,0.0605882516928704
svui569225326,34,4.5,12.972793,80.249982,13.102793,80.379982,2022-03-02,2025-11-16 20:15:00,2025-11-16 20:25:00,Stormy,Jam ,scooter ,Metropolitian ,215,Jewelry,20.18116177485189,20,Wednesday,10.0,0,0,0.09386586872024136
pbdh805218099,24,5.0,26.471617,80.313564,26.561617,80.403564,2022-02-18,2025-11-16 18:20:00,2025-11-16 18:25:00,Sandstorms,Medium ,scooter ,Urban ,110,Jewelry,13.429047569621149,18,Friday,5.0,0,1,0.12208225063291954
fkge985780169,28,4.7,25.45235,81.841889,25.52235,81.911889,2022-02-18,2025-11-16 20:25:00,2025-11-16 20:35:00,Windy,Jam ,motorcycle ,Metropolitian ,155,Shoes,10.485790436289298,20,Friday,10.0,0,0,0.06765026087928579
uscr604250664,36,4.1,0.0,0.0,0.01,0.01,2022-02-17,2025-11-16 10:30:00,2025-11-16 10:40:00,Stormy,Low ,motorcycle ,Metropolitian ,120,Electronics,1.5725337292863206,10,Thursday,10.0,0,0,0.013104447744052672
kkqj151153420,23,4.1,12.337978,76.616792,12.357978,76.636792,2022-04-05,2025-11-16 08:55:00,2025-11-16 09:00:00,Sandstorms,Low ,motorcycle ,Metropolitian ,140,Clothing,3.108902629159079,8,Tuesday,5.0,0,0,0.02220644735113628
qfai853184673,21,4.9,27.160934,78.044095,27.270934,78.154095,2022-02-14,2025-11-16 19:00:00,2025-11-16 19:10:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,155,Outdoors,16.368369640859264,19,Monday,10.0,0,1,0.10560238477973719
rdec727852129,22,4.6,26.905287,75.794592,26.995287,75.884592,2022-03-20,2025-11-16 23:50:00,2025-11-16 00:05:00,Windy,Low ,scooter ,Urban ,75,Jewelry,13.406350345878925,23,Sunday,-1425.0,1,0,0.17875133794505232
lyft023939941,29,4.8,26.846156,75.8023,26.956156,75.9123,2022-03-16,2025-11-16 17:30:00,2025-11-16 17:45:00,Sunny,Medium ,motorcycle ,Metropolitian ,110,Electronics,16.388699354722633,17,Wednesday,15.0,0,1,0.14898817595202393
ubzb130838745,35,4.5,12.323194,76.630583,12.373194,76.680583,2022-03-21,2025-11-16 23:30:00,2025-11-16 23:45:00,Stormy,Low ,scooter ,Urban ,110,Home,7.772253320446222,23,Monday,15.0,0,0,0.07065684836769293
snxh615766991,33,4.9,22.745049,75.892471,22.785049,75.932471,2022-03-15,2025-11-16 13:50:00,2025-11-16 14:00:00,Windy,High ,van,Metropolitian ,125,Toys,6.050094908857793,13,Tuesday,10.0,0,0,0.04840075927086235
hzxi450653457,38,4.9,22.651847,75.881991,22.661847,75.891991,2022-03-05,2025-11-16 10:35:00,2025-11-16 10:50:00,Cloudy,Low ,scooter ,Metropolitian ,95,Snacks,1.5130734557289574,10,Saturday,15.0,1,0,0.015927089007673235
sgcd447660864,27,4.6,18.927584,72.832585,19.017584,72.922585,2022-03-14,2025-11-16 17:45:00,2025-11-16 17:50:00,Fog,Medium ,motorcycle ,Metropolitian ,190,Clothing,13.773737657079213,17,Monday,5.0,0,1,0.07249335608989059
wpcu676766481,34,4.3,21.15276,72.778059,21.22276,72.848059,2022-03-25,2025-11-16 17:30:00,2025-11-16 17:40:00,Cloudy,Medium ,motorcycle ,Metropolitian ,200,Books,10.64218546208282,17,Friday,10.0,0,1,0.053210927310414095
fbfl139290466,25,4.5,0.0,0.0,0.04,0.04,2022-03-03,2025-11-16 13:20:00,2025-11-16 13:30:00,Fog,High ,scooter ,Metropolitian ,110,Toys,6.290134677634678,13,Thursday,10.0,0,0,0.05718304252395162
vzmb918699486,25,4.2,11.006686,76.951736,11.046686,76.991736,2022-04-05,2025-11-16 12:30:00,2025-11-16 12:45:00,Sandstorms,High ,motorcycle ,Urban ,175,Cosmetics,6.23234175460953,12,Tuesday,15.0,0,0,0.0356133814549116
ahqe265107170,30,4.1,18.593481,73.785901,18.613481,73.805901,2022-03-17,2025-11-16 11:45:00,2025-11-16 11:55:00,Fog,High ,motorcycle ,Metropolitian ,160,Snacks,3.0640029565838653,11,Thursday,10.0,0,0,0.01915001847864916
aptx191004039,38,4.6,21.170798,72.790489,21.190798,72.810489,2022-03-28,2025-11-16 10:50:00,2025-11-16 11:05:00,Stormy,Low ,scooter ,Urban ,125,Electronics,3.040691139804583,10,Monday,15.0,0,0,0.024325529118436662
nsou035746643,22,4.1,23.369746,85.33982,23.419746,85.38982,2022-03-17,2025-11-16 19:25:00,2025-11-16 19:30:00,Sunny,Jam ,motorcycle ,Metropolitian ,270,Pet Supplies,7.546401421474732,19,Thursday,5.0,0,1,0.027949634894350858
eoiq758732345,33,4.7,18.927584,72.832585,19.017584,72.922585,2022-03-25,2025-11-16 21:30:00,2025-11-16 21:35:00,Cloudy,Jam ,motorcycle ,Metropolitian ,220,Books,13.773737657079213,21,Friday,5.0,0,0,0.06260789844126916
stwh458904977,28,4.9,30.885915,75.788259,30.975915,75.878259,2022-02-16,2025-11-16 18:50:00,2025-11-16 19:00:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,145,Books,13.184912286083552,18,Wednesday,10.0,0,1,0.09093042955919692
lnqc095357233,37,4.8,17.428294,78.404423,17.488294,78.464423,2022-03-28,2025-11-16 21:35:00,2025-11-16 21:45:00,Stormy,Jam ,motorcycle ,Metropolitian ,43,Grocery,9.220449825751444,21,Monday,10.0,0,0,0.21442906571514986
btcc221824668,25,4.2,18.636215,73.751081,18.656215,73.771081,2022-03-05,2025-11-16 11:35:00,2025-11-16 11:45:00,Stormy,High ,motorcycle ,Metropolitian ,185,Books,3.063638579713009,11,Saturday,10.0,1,0,0.016560208538989235
syaw682550955,26,4.8,25.450317,81.831681,25.590317,81.971681,2022-02-16,2025-11-16 17:25:00,2025-11-16 17:35:00,Cloudy,Medium ,scooter ,Metropolitian ,175,Kitchen,20.968993556154878,17,Wednesday,10.0,0,1,0.11982282032088502
yngi624113070,24,4.7,18.51421,73.838429,18.64421,73.968429,2022-04-02,2025-11-16 22:00:00,2025-11-16 22:05:00,Stormy,Jam ,scooter ,Urban ,28,Grocery,19.91735935286655,22,Saturday,5.0,1,0,0.7113342626023769
julk588811325,23,4.1,12.98041,77.640489,13.06041,77.720489,2022-04-06,2025-11-16 17:10:00,2025-11-16 17:15:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,190,Books,12.419602041029952,17,Wednesday,5.0,0,1,0.06536632653173659
rxuk676299105,23,4.6,19.120083,72.907385,19.190083,72.977385,2022-03-08,2025-11-16 19:45:00,2025-11-16 19:55:00,Windy,Jam ,motorcycle ,Metropolitian ,130,Cosmetics,10.707345040407779,19,Tuesday,10.0,0,1,0.08236419261852138
lxyr322748820,33,4.9,17.450851,78.379347,17.500851,78.429347,2022-04-01,2025-11-16 23:40:00,2025-11-16 23:55:00,Windy,Low ,scooter ,Metropolitian ,125,Home,7.6833552999308585,23,Friday,15.0,0,0,0.061466842399446865
zhbq767315223,36,4.7,26.911378,75.789034,27.021378,75.899034,2022-03-31,2025-11-16 18:00:00,2025-11-16 18:05:00,Fog,Medium ,motorcycle ,Metropolitian ,175,Kitchen,16.384502397510587,18,Thursday,5.0,0,1,0.09362572798577479
pmhq508444701,30,4.6,21.160437,72.774209,21.220437,72.834209,2022-03-09,2025-11-16 20:30:00,2025-11-16 20:40:00,Cloudy,Jam ,scooter ,Metropolitian ,180,Shoes,9.121796528794677,20,Wednesday,10.0,0,0,0.05067664738219265
xpod753880845,32,5.0,21.170096,72.789122,21.210096,72.829122,2022-03-09,2025-11-16 14:35:00,2025-11-16 14:40:00,Cloudy,High ,motorcycle ,Urban ,140,Pet Supplies,6.081204324625954,14,Wednesday,5.0,0,0,0.043437173747328243
pqbv258852168,23,4.7,30.893384,75.821202,30.933384,75.861202,2022-02-13,2025-11-16 15:25:00,2025-11-16 15:30:00,Windy,Medium ,scooter ,Metropolitian ,135,Apparel,5.860416837896643,15,Sunday,5.0,1,0,0.04341049509553069
rbva016769887,34,4.9,10.994136,76.963303,11.064136,77.033303,2022-03-02,2025-11-16 18:50:00,2025-11-16 19:00:00,Cloudy,Medium ,scooter ,Metropolitian ,155,Apparel,10.906553214978015,18,Wednesday,10.0,0,1,0.07036485945147106
cxop280825846,29,4.9,17.45971,78.368855,17.58971,78.498855,2022-03-14,2025-11-16 19:00:00,2025-11-16 19:05:00,Windy,Medium ,motorcycle ,Metropolitian ,140,Skincare,19.97416307478467,19,Monday,5.0,0,1,0.14267259339131907
wmnm566124505,26,4.7,17.428294,78.404423,17.458294,78.434423,2022-03-30,2025-11-16 23:35:00,2025-11-16 23:50:00,Windy,Low ,motorcycle ,Metropolitian ,65,Pet Supplies,4.610405794807837,23,Wednesday,15.0,0,0,0.07092931992012058
etwt091247314,25,4.0,12.323978,76.627961,12.373978,76.677961,2022-03-21,2025-11-16 21:15:00,2025-11-16 21:30:00,Fog,Jam ,van,Metropolitian ,160,Books,7.772241951547877,21,Monday,15.0,0,0,0.04857651219717423
lvlt484529640,34,4.5,18.543626,73.905101,18.573626,73.935101,2022-03-03,2025-11-16 18:20:00,2025-11-16 18:35:00,Sunny,Medium ,motorcycle ,Metropolitian ,85,Clothing,4.596576884052145,18,Thursday,15.0,0,1,0.05407737510649582
npud770910573,32,4.8,23.266261,77.379605,23.376261,77.489605,2022-02-12,2025-11-16 23:50:00,2025-11-16 00:05:00,Sunny,Low ,motorcycle ,Metropolitian ,80,Snacks,16.60628777835879,23,Saturday,-1425.0,1,0,0.20757859722948488
kqdu198689041,38,4.8,18.543626,73.905101,18.603626,73.965101,2022-03-28,2025-11-16 19:25:00,2025-11-16 19:30:00,Cloudy,Jam ,motorcycle ,Metropolitian ,165,Kitchen,9.192770952683,19,Monday,5.0,0,1,0.055713763349593944
vfdb912116301,38,4.8,26.474133,80.3481,26.494133,80.3681,2022-02-13,2025-11-16 09:10:00,2025-11-16 09:25:00,Fog,Low ,motorcycle ,Metropolitian ,85,Outdoors,2.98460822562342,9,Sunday,15.0,1,0,0.035113037948510825
fkoz383316908,20,4.6,23.359194,85.325447,23.449194,85.415447,2022-03-23,2025-11-16 18:45:00,2025-11-16 18:50:00,Windy,Medium ,motorcycle ,Metropolitian ,145,Jewelry,13.583078662316938,18,Wednesday,5.0,0,1,0.09367640456770301
cmkx626113938,36,3.7,0.0,0.0,0.08,0.08,2022-03-31,2025-11-16 21:35:00,2025-11-16 21:50:00,Sandstorms,Jam ,scooter ,Metropolitian ,175,Electronics,12.58026782240096,21,Thursday,15.0,0,0,0.07188724469943406
sfvi231642738,36,4.3,18.536562,73.896485,18.616562,73.976485,2022-04-02,2025-11-16 23:20:00,2025-11-16 23:35:00,Cloudy,Low ,motorcycle ,Metropolitian ,180,Sports,12.256927745914059,23,Saturday,15.0,1,0,0.06809404303285588
ksqp500703772,30,4.2,0.0,0.0,0.03,0.03,2022-03-09,2025-11-16 19:15:00,2025-11-16 19:25:00,Cloudy,Jam ,scooter ,Metropolitian ,165,Toys,4.717601092054723,19,Wednesday,10.0,0,1,0.028591521770028626
wlwd557098043,34,4.3,18.536562,73.896485,18.566562,73.926485,2022-03-13,2025-11-16 18:30:00,2025-11-16 18:40:00,Fog,Medium ,motorcycle ,Metropolitian ,160,Skincare,4.596666925181729,18,Sunday,10.0,1,1,0.02872916828238581
ommk596095561,35,4.3,26.911927,75.797282,27.041927,75.927282,2022-03-08,2025-11-16 18:20:00,2025-11-16 18:25:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,190,Books,19.36269866793402,18,Tuesday,5.0,0,1,0.10190894035754747
ueei650657534,22,4.9,27.195928,77.998092,27.235928,78.038092,2022-02-17,2025-11-16 14:50:00,2025-11-16 14:55:00,Stormy,High ,motorcycle ,Metropolitian ,115,Cosmetics,5.952135257928134,14,Thursday,5.0,0,0,0.05175769789502725
ufvh685247998,22,4.9,22.651847,75.881991,22.761847,75.991991,2022-04-06,2025-11-16 22:10:00,2025-11-16 22:15:00,Stormy,Low ,motorcycle ,Metropolitian ,100,Apparel,16.641014927987452,22,Wednesday,5.0,0,0,0.16641014927987452
sumx328311566,28,4.8,9.982834,76.283268,10.062834,76.363268,2022-02-14,2025-11-16 21:00:00,2025-11-16 21:05:00,Sandstorms,Jam ,van,Metropolitian ,95,Snacks,12.484641305206136,21,Monday,5.0,0,0,0.1314172768969067
xyqx343919727,39,4.2,22.728163,75.884212,22.758163,75.914212,2022-03-21,2025-11-16 22:40:00,2025-11-16 22:50:00,Sandstorms,Low ,motorcycle ,Urban ,120,Books,4.537905323142224,22,Monday,10.0,0,0,0.03781587769285187
rqhe401812125,35,4.8,12.337978,76.616792,12.427978,76.706792,2022-04-02,2025-11-16 22:20:00,2025-11-16 22:35:00,Sandstorms,Low ,scooter ,Metropolitian ,100,Outdoors,13.989146264476776,22,Saturday,15.0,1,0,0.13989146264476776
ieao528589423,37,4.6,26.766536,75.837333,26.896536,75.967333,2022-03-02,2025-11-16 23:45:00,2025-11-16 00:00:00,Sandstorms,Low ,motorcycle ,Urban ,115,Home,19.373745834955248,23,Wednesday,-1425.0,0,0,0.16846735508656738
efql130301528,26,4.9,27.195928,77.998092,27.285928,78.088092,2022-02-14,2025-11-16 23:50:00,2025-11-16 23:55:00,Fog,Low ,van,Metropolitian ,115,Shoes,13.390975771119729,23,Monday,5.0,0,0,0.11644326757495417
ykef669042545,25,4.9,26.892312,75.806896,27.002312,75.916896,2022-03-02,2025-11-16 21:30:00,2025-11-16 21:35:00,Cloudy,Jam ,scooter ,Metropolitian ,220,Apparel,16.38573010430759,21,Wednesday,5.0,0,0,0.07448059138321632
couv060677755,32,4.9,25.454648,81.834502,25.494648,81.874502,2022-02-17,2025-11-16 14:25:00,2025-11-16 14:30:00,Sunny,High ,scooter ,Metropolitian ,115,Books,5.992164712759857,14,Thursday,5.0,0,0,0.05210578011095528
wsei873919608,38,4.7,22.760072,75.892574,22.770072,75.902574,2022-03-30,2025-11-16 11:10:00,2025-11-16 11:25:00,Stormy,High ,motorcycle ,Metropolitian ,140,Jewelry,1.5125236323328126,11,Wednesday,15.0,0,0,0.010803740230948662
ojmi483192906,36,4.4,23.374878,85.335739,23.444878,85.405739,2022-03-02,2025-11-16 17:50:00,2025-11-16 18:05:00,Windy,Medium ,van,Metropolitian ,37,Grocery,10.564409665969912,17,Wednesday,15.0,0,1,0.28552458556675436
mgpc566816026,21,4.6,11.001753,76.986241,11.011753,76.996241,2022-03-05,2025-11-16 11:55:00,2025-11-16 12:05:00,Cloudy,High ,motorcycle ,Metropolitian ,125,Shoes,1.5581372391744734,11,Saturday,10.0,1,0,0.012465097913395787
ffnr895206186,39,3.8,10.96185,76.971082,11.04185,77.051082,2022-03-18,2025-11-16 21:30:00,2025-11-16 21:40:00,Sandstorms,Jam ,scooter ,Metropolitian ,220,Books,12.465199139447055,21,Friday,10.0,0,0,0.056659996088395705
tnoz913416072,39,4.7,12.972532,77.608179,13.012532,77.648179,2022-03-13,2025-11-16 14:55:00,2025-11-16 15:00:00,Sunny,High ,motorcycle ,Metropolitian ,90,Shoes,6.210141144622192,14,Sunday,5.0,1,0,0.06900156827357991
nxsm548243169,34,4.5,17.422819,78.449578,17.462819,78.489578,2022-03-15,2025-11-16 16:50:00,2025-11-16 16:55:00,Fog,Medium ,van,Urban ,19,Grocery,6.147215320061263,16,Tuesday,5.0,0,1,0.323537648424277
rqad822336256,31,4.2,12.949934,77.699386,13.009934,77.759386,2022-04-05,2025-11-16 19:30:00,2025-11-16 19:35:00,Stormy,Jam ,motorcycle ,Metropolitian ,235,Jewelry,9.315441635500324,19,Tuesday,5.0,0,1,0.039640177172341806
mful828339154,23,4.8,19.055831,72.833984,19.075831,72.853984,2022-03-03,2025-11-16 11:40:00,2025-11-16 11:45:00,Fog,High ,scooter ,Metropolitian ,105,Apparel,3.0600204990366,11,Thursday,5.0,0,0,0.02914305237177714
urqr647424303,29,4.9,9.985497,76.276999,10.075497,76.366999,2022-02-16,2025-11-16 21:30:00,2025-11-16 21:45:00,Windy,Jam ,motorcycle ,Other,85,Skincare,14.04505779375809,21,Wednesday,15.0,0,0,0.16523597404421284
miwx325649389,29,4.9,13.054347,80.257221,13.084347,80.287221,2022-03-01,2025-11-16 23:35:00,2025-11-16 23:50:00,Sunny,Low ,scooter ,Metropolitian ,115,Shoes,4.656902198105632,23,Tuesday,15.0,0,0,0.04049480172265767
gdqq784397547,28,4.6,23.354422,85.3329,23.394422,85.3729,2022-03-30,2025-11-16 15:50:00,2025-11-16 16:05:00,Fog,Medium ,motorcycle ,Metropolitian ,21,Grocery,6.037544630194731,15,Wednesday,15.0,0,0,0.2875021252473681
pnwl134270183,38,4.0,26.913483,75.803139,26.923483,75.813139,2022-03-01,2025-11-16 10:30:00,2025-11-16 10:45:00,Stormy,Low ,motorcycle ,Metropolitian ,140,Outdoors,1.4897806686907549,10,Tuesday,15.0,0,0,0.010641290490648249
tktg622408973,39,4.2,19.876219,75.346017,19.946219,75.416017,2022-02-14,2025-11-16 20:25:00,2025-11-16 20:30:00,Sandstorms,Jam ,scooter ,Metropolitian ,215,Skincare,10.683789736660612,20,Monday,5.0,0,0,0.049692045286793544
